entry_number,inci_name,normalized_inci_name,recognition_source,source_document,source_eli,extracted_from_pdf
10680,FUMARIA OFFICINALIS EXTRACT,FUMARIA OFFICINALIS EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10681,FUMARIA OFFICINALIS FLOWER/LEAF/STEM EXTRACT,FUMARIA OFFICINALIS FLOWER/LEAF/STEM EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10682,FUMARIA OFFICINALIS LEAF EXTRACT,FUMARIA OFFICINALIS LEAF EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10683,FUMARIC ACID,FUMARIC ACID,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10684,FUMARIC ACID/GLYCIDYL METHACRYLATE/VA/VINYL CHLORIDE COPOLYMER,FUMARIC ACID/GLYCIDYL METHACRYLATE/VA/VINYL CHLORIDE COPOLYMER,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10685,FUMARIC ACID/PHTHALIC ANHYDRIDE/TRICYCLODECANEDIMETHANOL COPOLYMER,FUMARIC ACID/PHTHALIC ANHYDRIDE/TRICYCLODECANEDIMETHANOL COPOLYMER,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10686,FURANYL METHYLTHIO METHYLSULFANYLTRIAZOLE,FURANYL METHYLTHIO METHYLSULFANYLTRIAZOLE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10687,FURCELLARIA LUMBRICALIS EXTRACT,FURCELLARIA LUMBRICALIS EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10688,FURFURAL,FURFURAL,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10689,FURFURALMETHYL CITRATE,FURFURALMETHYL CITRATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10690,FURFURYL PALMITATE,FURFURYL PALMITATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10691,FURFURYL TETRAHYDROPYRANYLADENINE,FURFURYL TETRAHYDROPYRANYLADENINE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10692,FUROIC ACID,FUROIC ACID,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10693,FUSANUS ACUMINATUS SEED OIL,FUSANUS ACUMINATUS SEED OIL,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10694,FUSANUS SPICATUS KERNEL OIL,FUSANUS SPICATUS KERNEL OIL,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10695,FUSANUS SPICATUS WOOD EXTRACT,FUSANUS SPICATUS WOOD EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10696,FUSANUS SPICATUS WOOD OIL,FUSANUS SPICATUS WOOD OIL,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10697,FUSCOPORIA OBLIQUA CULTURE FILTRATE,FUSCOPORIA OBLIQUA CULTURE FILTRATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10698,FUSCOPORIA OBLIQUA MYCELIA FERMENT EXTRACT,FUSCOPORIA OBLIQUA MYCELIA FERMENT EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10699,FUSCOPORIA OBLIQUA SCLEROTIUM EXTRACT,FUSCOPORIA OBLIQUA SCLEROTIUM EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10700,FUSEL WHEAT BRAN/STRAW GLYCOSIDES,FUSEL WHEAT BRAN/STRAW GLYCOSIDES,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10701,FUSIDIUM COCCINEUM FERMENT EXTRACT FILTRATE,FUSIDIUM COCCINEUM FERMENT EXTRACT FILTRATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10702,FUSIDIUM COCCINEUM FERMENT FILTRATE,FUSIDIUM COCCINEUM FERMENT FILTRATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10703,FUSIDIUM COCCINEUM FERMENT LYSATE EXTRACT FILTRATE,FUSIDIUM COCCINEUM FERMENT LYSATE EXTRACT FILTRATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10704,FUSIDIUM COCCINEUM LYSATE EXTRACT FILTRATE,FUSIDIUM COCCINEUM LYSATE EXTRACT FILTRATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10705,GADI IECUR OIL,GADI IECUR OIL,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10706,GADUS MORRHUA LIVER OIL,GADUS MORRHUA LIVER OIL,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10707,GAILLARDIA ARISTATA EXTRACT,GAILLARDIA ARISTATA EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10708,GALACTARIC ACID,GALACTARIC ACID,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10709,GALACTOARABINAN,GALACTOARABINAN,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10710,GALACTOARABINAN HYDROXYPROPYLTRIMONIUM CHLORIDE,GALACTOARABINAN HYDROXYPROPYLTRIMONIUM CHLORIDE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10711,GALACTOGLUCAN,GALACTOGLUCAN,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10712,GALACTOMYCES EXTRACELLULAR VESICLES,GALACTOMYCES EXTRACELLULAR VESICLES,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10713,GALACTOMYCES FERMENT FILTRATE,GALACTOMYCES FERMENT FILTRATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10714,GALACTOMYCES/BETULA PLATYPHYLLA JAPONICA JUICE FERMENT FILTRATE,GALACTOMYCES/BETULA PLATYPHYLLA JAPONICA JUICE FERMENT FILTRATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10715,GALACTOMYCES/ERYNGIUM MARITIMUM CALLUS CULTURE FERMENT FILTRATE,GALACTOMYCES/ERYNGIUM MARITIMUM CALLUS CULTURE FERMENT FILTRATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10716,GALACTOMYCES/MILK FERMENT FILTRATE,GALACTOMYCES/MILK FERMENT FILTRATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10717,GALACTOMYCES/OLIVE LEAF FERMENT EXTRACT,GALACTOMYCES/OLIVE LEAF FERMENT EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10718,GALACTOMYCES/PHELLINUS LINTEUS EXTRACT FERMENT FILTRATE,GALACTOMYCES/PHELLINUS LINTEUS EXTRACT FERMENT FILTRATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10719,GALACTOMYCES/RICE FERMENT FILTRATE,GALACTOMYCES/RICE FERMENT FILTRATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10720,GALACTOMYCES/SOYMILK FERMENT FILTRATE,GALACTOMYCES/SOYMILK FERMENT FILTRATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10721,GALACTONOLACTONE,GALACTONOLACTONE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10722,GALACTOOLIGOSACCHARIDES,GALACTOOLIGOSACCHARIDES,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10723,GALACTOSE,GALACTOSE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10724,GALACTOSE DEHYDROGENASE,GALACTOSE DEHYDROGENASE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10725,GALACTOSE DIFLUOROETHYL AMINOPIPERIDINONE,GALACTOSE DIFLUOROETHYL AMINOPIPERIDINONE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10726,GALACTOSE DIFLUOROETHYL AMINOPIPERIDINONE HCl,GALACTOSE DIFLUOROETHYL AMINOPIPERIDINONE HCL,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10727,GALACTOSYL FRUCTOSE,GALACTOSYL FRUCTOSE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10728,GALACTOSYL GLYCEROL,GALACTOSYL GLYCEROL,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10729,GALACTOSYL SALICYLATE,GALACTOSYL SALICYLATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10730,GALACTURONIC ACID,GALACTURONIC ACID,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10731,GALANGAL ACETATE,GALANGAL ACETATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10732,GALANGIN,GALANGIN,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10733,GALANTHUS NIVALIS SEED EXTRACT,GALANTHUS NIVALIS SEED EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10734,GALAXAURA RUGOSA EXTRACT,GALAXAURA RUGOSA EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10735,GALAXAURA RUGOSA/SARGASSUM PACIFICUM/TURBINARIA ORNATA EXTRACT,GALAXAURA RUGOSA/SARGASSUM PACIFICUM/TURBINARIA ORNATA EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10736,GALDIERIA SULPHURARIA EXTRACT,GALDIERIA SULPHURARIA EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10737,GALEGA OFFICINALIS EXTRACT,GALEGA OFFICINALIS EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10738,GALENIA AFRICANA LEAF/STEM EXTRACT,GALENIA AFRICANA LEAF/STEM EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10739,GALEOPSIS SEGETUM FLOWER/LEAF/STEM EXTRACT,GALEOPSIS SEGETUM FLOWER/LEAF/STEM EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10740,GALEOPSIS TETRAHIT FLOWER/LEAF/STEM EXTRACT,GALEOPSIS TETRAHIT FLOWER/LEAF/STEM EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10741,GALIUM APARINE EXTRACT,GALIUM APARINE EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10742,GALIUM ODORATUM EXTRACT,GALIUM ODORATUM EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10743,GALIUM VERUM EXTRACT,GALIUM VERUM EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10744,GALLA RHOIS GALLNUT EXTRACT,GALLA RHOIS GALLNUT EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10745,GALLIC ACID,GALLIC ACID,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10746,GALLIUM MALTOLATE,GALLIUM MALTOLATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10747,GALLOYL DIPEPTIDE-50 AMIDE,GALLOYL DIPEPTIDE-50 AMIDE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10748,GALLOYL DIPEPTIDE-8 AMIDE,GALLOYL DIPEPTIDE-8 AMIDE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10749,GALLOYL HEXAPEPTIDE-48,GALLOYL HEXAPEPTIDE-48,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10750,GALLOYL NONAPEPTIDE-11,GALLOYL NONAPEPTIDE-11,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10751,GALLOYL PENTAPEPTIDE-33,GALLOYL PENTAPEPTIDE-33,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10752,GALLOYL PENTAPEPTIDE-74,GALLOYL PENTAPEPTIDE-74,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10753,GALLOYL sh-HEXAPEPTIDE-4,GALLOYL SH-HEXAPEPTIDE-4,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10754,GALLOYL sh-NONAPEPTIDE-3,GALLOYL SH-NONAPEPTIDE-3,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10755,GALLOYL sh-PENTAPEPTIDE-19,GALLOYL SH-PENTAPEPTIDE-19,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10756,GALLOYL sh-PENTAPEPTIDE-4 AMIDE,GALLOYL SH-PENTAPEPTIDE-4 AMIDE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10757,GALLOYL sh-PENTAPEPTIDE-5,GALLOYL SH-PENTAPEPTIDE-5,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10758,GALLOYL S-TEPIDAMORPHUS GEMMATUS OLIGOPEPTIDE-1 SP,GALLOYL S-TEPIDAMORPHUS GEMMATUS OLIGOPEPTIDE-1 SP,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10759,GALLOYL TETRAPEPTIDE-19,GALLOYL TETRAPEPTIDE-19,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10760,GALLOYL TETRAPEPTIDE-80,GALLOYL TETRAPEPTIDE-80,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10761,GALLOYL TRIPEPTIDE-35,GALLOYL TRIPEPTIDE-35,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
10762,GALLOYL TRIPEPTIDE-47,GALLOYL TRIPEPTIDE-47,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
